run,bioproject,gbp,library_strategy,library_selection,model,sample_name,taxon_name,experiment_accession,experiment_title,library_name,library_source,library_layout,platform,submitter,study_accession,study_alias,study_centre_project_name,organisation,organisation_department,organisation_institution,organisation_street,organisation_city,organisation_country,organisation_contact_name,organisation_contact_email,sample_description,sample_alias,sample_accession,biosample,sample_title,chlorophyll_sensor,citation,ena_first_public,ena_last_update,event_date_time_end,external_id,insdc_center_alias,insdc_center_name,insdc_first_public,insdc_last_update,insdc_status,latitude_end,longitude_end,salinity_sensor,submitter_id,depth,environment_biome,environment_feature,environment_material,environmental_package,event_date_time_start,event_label,further_details,last_update_date,latitude_start,longitude_start,nitrate_sensor,oxygen_sensor,project_name,protocol_label,sample_collection_device,sample_name_1,sample_status,sampling_campaign,sampling_platform,sampling_station,size_fraction_lower_threshold,size_fraction_upper_threshold,temperature,study_title,design_description,study_abstract,study_links,number_of_runs_for_sample,spots,bases,run_size,published,read1_length_average,read1_length_stdev,read2_length_average,read2_length_stdev,marine_region,ena_first_public_1,ena_last_update_1,scientific_name,alias,ena_checklist,sra_accession
ERR599122,PRJEB1787,36.266,WGS,RANDOM,Illumina HiSeq 2000,TARA_B100000767,marine metagenome,ERX555915,Illumina HiSeq 2000 paired end sequencing; Marine metagenome.,APY_ACMIOSF_r1,METAGENOMIC,PAIRED,ILLUMINA,"GSC, ",ERP001736,study_APY,APY,Genoscope,,,,,,,,"This sample (TARA_B100000767) was collected during the Tara Oceans expedition (2009-2013) at station TARA_082 (latitudeN=-47.2007, longitudeE=-57.9446) on date/time=2010-12-06T18:58, using a PUMP (High Volume Peristaltic Pump) with ECOTriplet. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 38-42 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), preserved on board with RNA-Later, and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_B100000770.",SAMEA2621423,ERS490928,SAMEA2621423,TARA_20101206T1858Z_082_EVENT_PUMP_P_D_(40 m)_BACT_NUC-RNA(10L-or-10min)_W0.22-3_TARA_B100000767,1.01772,tbd,2014-09-12,2015-11-04,2010-12-06T22:11,SAMEA2621423,GSC,Genoscope,2014-09-12T17:03:39Z,2015-11-04T11:49:34Z,public,-47.1208,-57.8265,34.057594,TARA_B100000767,40,marine biome (ENVO:00000447),deep chlorophyll maximum layer (ENVO:xxxxxxxx),"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)",water,2010-12-06T18:58,TARA_20101206T1858Z_082_EVENT_PUMP,tbd,2014-05-01Z,-47.2007,-57.9446,17.111823,306.211529,Tara Oceans expedition (2009-2013),BACT_NUC-RNA(10L-or-10min)_W0.22-3,PUMP (High Volume Peristaltic Pump) with ECOTriplet,TARA_B100000767,This version can be used to provide data discovery services,TARA_20101126Z,SV Tara,TARA_082,0.22,3,6.975635,Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for  prokaryotes.,,Seawater was filtered from different depths to retain small cell sizes (Bacteria Organisms). The DNA was extracted and submitted to high throughput sequencing.,[],1,186132002,36265965631,26314735287,2014-09-13 07:26:40,97.54,9.57,97.3,10.53,(search radius=5 degrees) Marine Ecoregion:Malvinas/Falklands (MRGID:21890),"","","","","",""
ERR599123,PRJEB1787,34.062,WGS,RANDOM,Illumina HiSeq 2000,TARA_B100001741,marine metagenome,ERX555984,Illumina HiSeq 2000 paired end sequencing; Marine metagenome.,APY_AGHIOSF_r1,METAGENOMIC,PAIRED,ILLUMINA,"GSC, ",ERP001736,study_APY,APY,Genoscope,,,,,,,,"This sample (TARA_B100001741) was collected during the Tara Oceans expedition (2009-2013) at station TARA_148 (latitudeN=31.6948, longitudeE=-64.2489) on date/time=2012-02-24T11:40, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), preserved on board with RNA-Later, and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_B100001742.",SAMEA2623734,ERS494332,SAMEA2623734,TARA_20120224T1140Z_148_EVENT_PUMP_P_S_(5 m)_BACT_NUC-RNA(10L-or-10min)_W0.22-3_TARA_B100001741,0.166512,tbd,2014-09-12,2015-11-04,2012-02-24T16:26,SAMEA2623734,GSC,Genoscope,2014-09-12T17:03:38Z,2015-11-04T11:49:02Z,public,31.8366,-64.109,36.5996,TARA_B100001741,5,marine biome (ENVO:00000447),surface water layer (ENVO:00002042),"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)",water,2012-02-24T11:40,TARA_20120224T1140Z_148_EVENT_PUMP,tbd,2014-05-01Z,31.6948,-64.2489,99999,212.5623,Tara Oceans expedition (2009-2013),BACT_NUC-RNA(10L-or-10min)_W0.22-3,PUMP (High Volume Peristaltic Pump),TARA_B100001741,This version can be used to provide data discovery services,TARA_20120223Z,SV Tara,TARA_148,0.22,3,20.3973,Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for  prokaryotes.,,Seawater was filtered from different depths to retain small cell sizes (Bacteria Organisms). The DNA was extracted and submitted to high throughput sequencing.,[],1,173119198,34061723556,23834318372,2014-09-13 07:26:40,98.68,7.98,98.07,9.78,(search radius=5 degrees) Marine Ecoregion:Bermuda (MRGID:21979),"","","","","",""
ERR599126,PRJEB1787,39.081,WGS,RANDOM,Illumina HiSeq 2000,TARA_B100000513,marine metagenome,ERX555999,Illumina HiSeq 2000 paired end sequencing; Marine metagenome.,APY_AAQIOSF_r1,METAGENOMIC,PAIRED,ILLUMINA,"GSC, ",ERP001736,study_APY,APY,Genoscope,,,,,,,,"This sample (TARA_B100000513) was collected during the Tara Oceans expedition (2009-2013) at station TARA_076 (latitudeN=-20.9354, longitudeE=-35.1803) on date/time=2010-10-16T09:55, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), preserved on board with RNA-Later, and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics/transcriptomics analysis. This sample has replicate sample(s): TARA_B100000514.",SAMEA2621198,ERS490542,SAMEA2621198,TARA_20101016T0955Z_076_EVENT_PUMP_P_S_(5 m)_BACT_NUC-RNA(10L-or-10min)_W0.22-3_TARA_B100000513,0.033622,tbd,2014-09-12,2015-11-04,2010-10-16T12:37,SAMEA2621198,GSC,Genoscope,2014-09-12T17:03:39Z,2015-11-04T11:49:29Z,public,-21.0073,-35.3344,37.101367,TARA_B100000513,5,marine biome (ENVO:00000447),surface water layer (ENVO:00002042),"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)",water,2010-10-16T09:55,TARA_20101016T0955Z_076_EVENT_PUMP,tbd,2014-05-01Z,-20.9354,-35.1803,0.030608,206.194333,Tara Oceans expedition (2009-2013),BACT_NUC-RNA(10L-or-10min)_W0.22-3,PUMP (High Volume Peristaltic Pump),TARA_B100000513,This version can be used to provide data discovery services,TARA_20101003Z,SV Tara,TARA_076,0.22,3,23.349542,Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for  prokaryotes.,,Seawater was filtered from different depths to retain small cell sizes (Bacteria Organisms). The DNA was extracted and submitted to high throughput sequencing.,[],1,200803577,39080578570,28040305675,2014-09-13 07:26:40,97.89,9.34,96.73,11.6,"(search radius=5 degrees) Marine Ecoregion:Trindade and Martin Vaz Islands (MRGID:21989), Marine Ecoregion:Eastern Brazil (MRGID:21990)","","","","","",""
ERR599129,PRJEB1787,7.234,WGS,RANDOM,Illumina HiSeq 2000,TARA_B100000475,marine metagenome,ERX555986,Illumina HiSeq 2000 paired end sequencing; Marine metagenome.,APY_AAKIOSF_r1,METAGENOMIC,PAIRED,ILLUMINA,"GSC, ",ERP001736,study_APY,APY,Genoscope,,,,,,,,"This sample (TARA_B100000475) was collected during the Tara Oceans expedition (2009-2013) at station TARA_068 (latitudeN=-31.0266, longitudeE=4.665) on date/time=2010-09-14T06:55, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_B100000476.",SAMEA2621013,ERS490265,SAMEA2621013,TARA_20100914T0655Z_068_EVENT_PUMP_P_S_(5 m)_BACT_NUC-DNA(100L)_W0.22-3_TARA_B100000475,0.201517,tbd,2014-09-12,2015-11-04,2010-09-14T08:15,SAMEA2621013,GSC,Genoscope,2014-09-12T17:03:38Z,2015-11-04T11:48:46Z,public,-31.0263,4.6977,35.68685,TARA_B100000475,5,marine biome (ENVO:00000447),surface water layer (ENVO:00002042),"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)",water,2010-09-14T06:55,TARA_20100914T0655Z_068_EVENT_PUMP,tbd,2014-05-01Z,-31.0266,4.665,99999,231.914833,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-3,PUMP (High Volume Peristaltic Pump),TARA_B100000475,This version can be used to provide data discovery services,TARA_20100905Z,SV Tara,TARA_068,0.22,3,16.832058,Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for  prokaryotes.,,Seawater was filtered from different depths to retain small cell sizes (Bacteria Organisms). The DNA was extracted and submitted to high throughput sequencing.,[],1,36058089,7233592366,5064128786,2014-09-13 07:26:31,99.18,16.32,101.43,14.27,"","","","","","",""
ERR599130,PRJEB1787,35.854,WGS,RANDOM,Illumina HiSeq 2000,TARA_B100000131,marine metagenome,ERX556098,Illumina HiSeq 2000 paired end sequencing; Marine metagenome.,APY_ACCIOSF_r1,METAGENOMIC,PAIRED,ILLUMINA,"GSC, ",ERP001736,study_APY,APY,Genoscope,,,,,,,,"This sample (TARA_B100000131) was collected during the Tara Oceans expedition (2009-2013) at station TARA_042 (latitudeN=5.9998, longitudeE=73.9067) on date/time=2010-04-04T09:50, using a PUMP (High Volume Peristaltic Pump) with ECOTriplet. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 78-82 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-1.6 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis.",SAMEA2620259,ERS489134,SAMEA2620259,TARA_20100404T0950Z_042_EVENT_PUMP_P_D_(80 m)_BACT_NUC-DNA(100L)_W0.22-1.6_TARA_B100000131,0.388348,tbd,2014-09-12,2015-11-04,2010-04-04T11:50,SAMEA2620259,GSC,Genoscope,2014-09-12T17:03:37Z,2015-11-04T11:48:24Z,public,5.9997,73.914,35.103505,TARA_B100000131,80,marine biome (ENVO:00000447),deep chlorophyll maximum layer (ENVO:xxxxxxxx),"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)",water,2010-04-04T09:50,TARA_20100404T0950Z_042_EVENT_PUMP,tbd,2014-05-01Z,5.9998,73.9067,0.569531,132.77885,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-1.6,PUMP (High Volume Peristaltic Pump) with ECOTriplet,TARA_B100000131,This version can be used to provide data discovery services,TARA_20100327Z,SV Tara,TARA_042,0.22,1.6,27.723425,Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for  prokaryotes.,,Seawater was filtered from different depths to retain small cell sizes (Bacteria Organisms). The DNA was extracted and submitted to high throughput sequencing.,[],1,182963807,35853975643,26137884540,2014-09-13 07:26:31,98.33,7.89,97.63,9.18,"(search radius=5 degrees) Marine Province:Central Indian Ocean Islands (MRGID:21774), Marine Ecoregion:Maldives (MRGID:21835)","","","","","",""
ERR599133,PRJEB1787,23.041,WGS,RANDOM,Illumina HiSeq 2000,TARA_B100000427,marine metagenome,ERX555987,Illumina HiSeq 2000 paired end sequencing; Marine metagenome.,APY_ACIIOSF_r1,METAGENOMIC,PAIRED,ILLUMINA,"GSC, ",ERP001736,study_APY,APY,Genoscope,,,,,,,,"This sample (TARA_B100000427) was collected during the Tara Oceans expedition (2009-2013) at station TARA_072 (latitudeN=-8.7296, longitudeE=-17.9604) on date/time=2010-10-05T15:35, using a PUMP (High Volume Peristaltic Pump) with ECOTriplet. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 98-102 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_B100000426.",SAMEA2621155,ERS490476,SAMEA2621155,TARA_20101005T1535Z_072_EVENT_PUMP_P_D_(100 m)_BACT_NUC-DNA(100L)_W0.22-3_TARA_B100000427,0.263939,tbd,2014-09-12,2015-11-04,2010-10-05T15:42,SAMEA2621155,GSC,Genoscope,2014-09-12T17:03:38Z,2015-11-04T11:48:59Z,public,-8.7006,-17.9915,36.603343,TARA_B100000427,100,marine biome (ENVO:00000447),deep chlorophyll maximum layer (ENVO:xxxxxxxx),"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)",water,2010-10-05T15:35,TARA_20101005T1535Z_072_EVENT_PUMP,tbd,2014-05-01Z,-8.7296,-17.9604,0.241265,194.428431,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-3,PUMP (High Volume Peristaltic Pump) with ECOTriplet,TARA_B100000427,This version can be used to provide data discovery services,TARA_20101003Z,SV Tara,TARA_072,0.22,3,24.112672,Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for  prokaryotes.,,Seawater was filtered from different depths to retain small cell sizes (Bacteria Organisms). The DNA was extracted and submitted to high throughput sequencing.,[],1,116570800,23040846872,15572487667,2014-09-13 07:26:38,98.88,8.39,98.78,8.96,"","","","","","",""
ERR599134,PRJEB1787,8.368,WGS,RANDOM,Illumina HiSeq 2000,TARA_A100001234,marine metagenome,ERX555946,Illumina HiSeq 2000 paired end sequencing; Marine metagenome.,APY_ABLIOSF_r2,METAGENOMIC,PAIRED,ILLUMINA,"GSC, ",ERP001736,study_APY,APY,Genoscope,,,,,,,,"This sample (TARA_A100001234) was collected during the Tara Oceans expedition (2009-2013) at station TARA_033 (latitudeN=21.9467, longitudeE=38.2517) on date/time=2010-01-13T07:16, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-1.6 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_A100001242.",SAMEA2619857,ERS488621,SAMEA2619857,TARA_20100113T0716Z_033_EVENT_PUMP_P_S_(5 m)_BACT_NUC-DNA(100L)_W0.22-1.6_TARA_A100001234,0.163228,tbd,2014-09-12,2015-11-04,2010-01-13T11:09,SAMEA2619857,GSC,Genoscope,2014-09-12T17:03:37Z,2015-11-04T11:48:42Z,public,22.1283,38.1967,38.937417,TARA_A100001234,5,marine biome (ENVO:00000447),surface water layer (ENVO:00002042),"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)",water,2010-01-13T07:16,TARA_20100113T0716Z_033_EVENT_PUMP,tbd,2014-05-01Z,21.9467,38.2517,-0.000271,182.812167,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-1.6,PUMP (High Volume Peristaltic Pump),TARA_A100001234,This version can be used to provide data discovery services,TARA_20100108Z,SV Tara,TARA_033,0.22,1.6,27.329517,Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for  prokaryotes.,,Seawater was filtered from different depths to retain small cell sizes (Bacteria Organisms). The DNA was extracted and submitted to high throughput sequencing.,[],1,42401297,8367551842,5324262332,2014-09-13 07:26:38,97.48,12.36,99.86,6.31,"(search radius=5 degrees) Marine Province:Red Sea and Gulf of Aden (MRGID:21776), Marine Ecoregion:Northern and Central Red Sea (MRGID:21919)","","","","","",""
ERR599135,PRJEB1787,7.982,WGS,RANDOM,Illumina HiSeq 2000,TARA_B100000459,marine metagenome,ERX556111,Illumina HiSeq 2000 paired end sequencing; Marine metagenome.,APY_AANIOSF_r1,METAGENOMIC,PAIRED,ILLUMINA,"GSC, ",ERP001736,study_APY,APY,Genoscope,,,,,,,,"This sample (TARA_B100000459) was collected during the Tara Oceans expedition (2009-2013) at station TARA_070 (latitudeN=-20.4091, longitudeE=-3.1759) on date/time=2010-09-21T06:55, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_B100000460.",SAMEA2621066,ERS490327,SAMEA2621066,TARA_20100921T0655Z_070_EVENT_PUMP_P_S_(5 m)_BACT_NUC-DNA(100L)_W0.22-3_TARA_B100000459,0.324315,tbd,2014-09-12,2015-11-04,2010-09-21T08:07,SAMEA2621066,GSC,Genoscope,2014-09-12T17:03:38Z,2015-11-04T11:49:02Z,public,-20.3976,-3.2009,36.376225,TARA_B100000459,5,marine biome (ENVO:00000447),surface water layer (ENVO:00002042),"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)",water,2010-09-21T06:55,TARA_20100921T0655Z_070_EVENT_PUMP,tbd,2014-05-01Z,-20.4091,-3.1759,0.168013,215.650833,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-3,PUMP (High Volume Peristaltic Pump),TARA_B100000459,This version can be used to provide data discovery services,TARA_20100905Z,SV Tara,TARA_070,0.22,3,19.776808,Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for  prokaryotes.,,Seawater was filtered from different depths to retain small cell sizes (Bacteria Organisms). The DNA was extracted and submitted to high throughput sequencing.,[],1,42702235,7981506337,5580970521,2014-09-13 07:26:38,89.71,20.99,97.2,11.24,"","","","","","",""
ERR599136,PRJEB1787,31.152,WGS,RANDOM,Illumina HiSeq 2000,TARA_B100002051,marine metagenome,ERX556028,Illumina HiSeq 2000 paired end sequencing; Marine metagenome.,APY_AFXIOSF_r1,METAGENOMIC,PAIRED,ILLUMINA,"GSC, ",ERP001736,study_APY,APY,Genoscope,,,,,,,,"This sample (TARA_B100002051) was collected during the Tara Oceans expedition (2009-2013) at station TARA_142 (latitudeN=25.5264, longitudeE=-88.394) on date/time=2012-01-09T13:41, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_B100002050.",SAMEA2623463,ERS493938,SAMEA2623463,TARA_20120109T1341Z_142_EVENT_PUMP_P_S_(5 m)_BACT_NUC-DNA(100L)_W0.22-3_TARA_B100002051,0.163338,tbd,2014-09-12,2015-11-04,2012-01-09T14:05,SAMEA2623463,GSC,Genoscope,2014-09-12T17:03:37Z,2015-11-04T11:48:26Z,public,25.5416,88.4044,36.193733,TARA_B100002051,5,marine biome (ENVO:00000447),surface water layer (ENVO:00002042),"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)",water,2012-01-09T13:41,TARA_20120109T1341Z_142_EVENT_PUMP,tbd,2014-05-01Z,25.5264,-88.394,-2.2118,194.2675,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-3,PUMP (High Volume Peristaltic Pump),TARA_B100002051,This version can be used to provide data discovery services,TARA_20111230Z,SV Tara,TARA_142,0.22,3,24.96555,Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for  prokaryotes.,,Seawater was filtered from different depths to retain small cell sizes (Bacteria Organisms). The DNA was extracted and submitted to high throughput sequencing.,[],1,157141812,31151822592,20486852306,2014-09-13 07:26:38,99.4,6.43,98.84,7.76,"(search radius=5 degrees) Marine Province:Warm Temperate Northwest Atlantic (MRGID:21751), Marine Ecoregion:Southern Gulf of Mexico (MRGID:21983), Marine Ecoregion:Northern Gulf of Mexico (MRGID:22002)","","","","","",""
ERR599137,PRJEB1787,9.467,WGS,RANDOM,Illumina HiSeq 2000,TARA_B100000427,marine metagenome,ERX556079,Illumina HiSeq 2000 paired end sequencing; Marine metagenome.,APY_ACIIOSF_r1,METAGENOMIC,PAIRED,ILLUMINA,"GSC, ",ERP001736,study_APY,APY,Genoscope,,,,,,,,"This sample (TARA_B100000427) was collected during the Tara Oceans expedition (2009-2013) at station TARA_072 (latitudeN=-8.7296, longitudeE=-17.9604) on date/time=2010-10-05T15:35, using a PUMP (High Volume Peristaltic Pump) with ECOTriplet. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 98-102 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_B100000426.",SAMEA2621155,ERS490476,SAMEA2621155,TARA_20101005T1535Z_072_EVENT_PUMP_P_D_(100 m)_BACT_NUC-DNA(100L)_W0.22-3_TARA_B100000427,0.263939,tbd,2014-09-12,2015-11-04,2010-10-05T15:42,SAMEA2621155,GSC,Genoscope,2014-09-12T17:03:38Z,2015-11-04T11:48:59Z,public,-8.7006,-17.9915,36.603343,TARA_B100000427,100,marine biome (ENVO:00000447),deep chlorophyll maximum layer (ENVO:xxxxxxxx),"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)",water,2010-10-05T15:35,TARA_20101005T1535Z_072_EVENT_PUMP,tbd,2014-05-01Z,-8.7296,-17.9604,0.241265,194.428431,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-3,PUMP (High Volume Peristaltic Pump) with ECOTriplet,TARA_B100000427,This version can be used to provide data discovery services,TARA_20101003Z,SV Tara,TARA_072,0.22,3,24.112672,Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for  prokaryotes.,,Seawater was filtered from different depths to retain small cell sizes (Bacteria Organisms). The DNA was extracted and submitted to high throughput sequencing.,[],1,47239839,9466525727,5831795399,2014-09-13 07:26:38,100.25,4.96,100.14,5.62,"","","","","","",""
